lip,one of the two fleshy folds which surround the orifice of the mouth in man and many other animals
liquid,"a fluid that is not gaseous and has a definite volume independent , of the container in which it is held"
liquor,a solution of a medicinal substance in water
list,"a line inclosing or forming the extremity of a piece of ground , or field of combat"
listing,the sapwood cut from the edge of a board
literature,learning
litter,"a bed or stretcher so arranged that a person , especially a sick or wounded person , may be easily carried in or upon it"
livelihood,the means for support of life
living,existence
living,life
living,"the state of one who , or that which , lives"
load,a burden
load,lading
load,that which is borne or sustained
load,that which is laid on or put in anything for conveyance
loan,a lending
locality,a spot
locality,"limitation to a county , district , or place"
location,a tract of land designated in place
lock,a fastening together or interlacing
lock,a tuft of hair
lodge,a hut
lodging,a sleeping apartment
longing,an aspiration
longitude,measure or distance along the longest line
long,the longest dimension
look,a glance
look,appearance
look,aspect
look,a view
look,expression of the eyes and face
loose,a letting go
lord,a governor
lord,a hump - backed person
lord,"a proprietor , as of a manor"
lordship,domain
lore,that which is taught
loss,waste
lot,fate
lot,fortune
love,affection
lower,cloudiness
loyalty,the state or quality of being loyal
luck,a course or series of such events regarded as occurring by chance
lust,a strong sexual appetite
lyric,a lyrical composition
machine,a bicycle
machine,"in general , any combination of bodies so connected that their relative motions are constrained , and by means of which force and motion may be transmitted and modified , as a screw and its nut , or a lever arranged to turn about a fulcrum or a pulley about its pivot , etc"
machinery,the supernatural means by which the action of a poetic or fictitious work is carried on and brought to a catastrophe
magic,"a comprehensive name for all of the pretended arts which claim to produce effects by the assistance of supernatural beings , or departed spirits , or by a mastery of secret forces in nature attained by a study of occult science , including enchantment , conjuration , witchcraft , sorcery , necromancy , incantation , etc"
magician,one skilled in magic
magician,one who practices the black art
magic,the art of creating illusions which appear to the observer to be inexplicable except by some supernatural influence
magnetic,"any metal , as iron , nickel , cobalt , etc"
maid,an unmarried woman
maiden,a maid
maiden,"an instrument resembling the guillotine , formerly used in scotland for beheading criminals"
maiden,an unmarried woman
mail,"letters , etc"
main,a hand or match at dice
maintenance,means of sustenance
maintenance,supply of necessaries and conveniences
maintenance,vindication
main,"the continent , as distinguished from an island"
major,the lowest field officer
make,construction
making,"composition , or structure"
making,construction
making,that which establishes or places in a desirable state or condition
making,the material of which something may be made
making,workmanship
malice,a disposition to injure another
malice,a spirit delighting in harm or misfortune to another
malignant,one of the adherents of charles i
management,conduct
management,"the manner of treating , directing , carrying on , or using , for a purpose"
manager,an intriguer
manhood,virility
mansion,a house
mantle,an enveloping robe
map,"a representation of the surface of the earth , or of some portion of it , showing the relative position of the parts represented"
march,a confine
march,a territorial border or frontier
march,"measured and regular advance or movement , like that of soldiers moving in order"
march,the act of marching
march,"the third month of the year , containing thirty - one days"
margin,edge
marine,the collective shipping of a country
marine,the department of navigation and sea forces
market,an opportunity for selling or buying anything
mark,"the unit of monetary account of the german empire , equal to 23"
marriage,"the act of marrying , or the state of being married"
marshal,a harbinger
marshal,"one who regulates rank and order at a feast or any other assembly , directs the order of procession , and the like"
martyrdom,torment
mask,a pretext or subterfuge
mason,a member of the fraternity of freemasons
mason,one whose occupation is to build with stone or brick
master,the person to whom an apprentice is articled
mastery,superiority
mastery,the act process of mastering
mast,nuts
mat,"any similar flat object made of fabric or other material , such as rubber or plastic , placed flat on a surface for various uses , as for covering plant houses , putting beneath dishes or lamps on a table , securing rigging from friction , and the like"
match,a matrimonial union
match,a sporting contest
mate,a companion
mate,a suitable companion
mate,one who customarily associates with another
mate,same as checkmate
matron,a housekeeper
matter,constituent substance
matter,that of which the sensible universe and all existent bodies are composed
matter,"that with regard to , or about which , anything takes place or is done"
matter,the embodiment
matter,the material or substantial part of anything
maturity,a becoming due
meadow,a tract of low or level land producing grass which is mown for hay
meaning,signification
mean,intermediate agency or measure
mean,measure
mean,medium
mean,moderation
mean,something tending to an object desired
mean,"that through which , or by the help of which , an end is attained"
measure,a fixed unit of quantity or extent
meat,animal muscle
mechanism,the arrangement or relation of the parts of a machine
medicine,a medicament
medicine,a medication
medicine,"among the north american indians , any object supposed to give control over natural or magical forces , to act as a protective charm , or to cause healing"
meditation,serious contemplation
medium,mean
medium,middle place or degree
melancholy,a gloomy state continuing a considerable time
melancholy,deep dejection
melancholy,"great and continued depression of spirits , amounting to mental unsoundness"
melody,"a rhythmical succession of single tones , ranging for the most part within a given key , and so related together as to form a musical whole , having the unity of what is technically called a musical thought , at once pleasing to the ear and characteristic in expression"
melting,liquefaction
member,a part of a verse
memorial,"a species of informal state paper , much used in negotiation"
menace,a threat or threatening
menace,indication of a probable evil or catastrophe to come
mercy,compassionate treatment of the unfortunate and helpless
mercy,pity
meridian,noon
merit,excellence
merit,reward deserved
merry,a kind of wild red cherry
message,"any notice , word , or communication , written or verbal , sent from one person to another"
mess,a quantity of food set on a table at one time
messenger,"the bearer of a verbal or written communication , notice , or invitation , from one person to another , or to a public body"
mess,persons in the military or naval service who eat at the same table
method,manner
method,regular manner of doing anything
midday,noon
middle,the midst
mien,aspect
military,the army
military,the whole body of soldiers
mill,"a money of account of the united states , having the value of the tenth of a cent , or the thousandth of a dollar"
millionaire,a very rich person
mind,belief
mind,choice
mind,judgment
mind,opinion
mind,the intellectual or rational faculty in man
mind,"the power that conceives , judges , or reasons"
mind,the understanding
mind,will
miniature,"in modern times , any very small painting , especially a portrait"
miniature,reduced scale
minority,the smaller number
minute,sixty seconds
minute,the sixtieth part of a degree
mirror,a looking - glass or a speculum
mirror,any glass or polished substance that forms images by the reflection of rays of light
mirror,"that which gives a true representation , or in which a true image may be seen"
mirth,gayety accompanied with laughter
misery,extreme pain of body or mind
misery,wretchedness
mist,fog
mistress,"a woman having power , authority , or ownership"
misunderstanding,error
mixture,a compound
mixture,an additional ingredient
moan,a low mournful or murmuring sound
mock,an act of ridicule or derision
mode,custom
mode,gradation
mode,manner of doing or being
mode,method
modesty,the quality or state of being modest
moment,weight or value
money,"any article used as a medium of payment in financial transactions , such as checks drawn on checking accounts"
money,"in a comprehensive sense , any currency usually and lawfully employed in buying and selling"
monk,"a blotch or spot of ink on a printed page , caused by the ink not being properly distributed"
monopoly,"the exclusive power , or privilege of selling a commodity"
monthly,a publication which appears regularly once a month
mood,humor
moor,"an extensive waste covered with patches of heath , and having a poor , light soil , but sometimes marshy , and abounding in peat"
moral,a maxim
moral,conduct
morality,"quality of an intention , a character , an action , a principle , or a sentiment , when tried by the standard of right"
morality,the conformity of an act to the accepted standard of right
moral,manner of living as regards right and wrong
morrow,the day following the present
morrow,the day subsequent to any day specified or understood
morsel,a little piece
mortality,humanity
mortality,human nature
mortality,subjection to death or to the necessity of dying
moss,a bog
motion,direction of movement
motive,cause
motive,that which incites to action
motor,a prime mover
motto,"a sentence , phrase , or word , prefixed to an essay , discourse , chapter , canto , or the like , suggestive of its subject matter"
mound,an artificial hill or elevation of earth
mound,a raised bank
mountain,earth and rock forming an isolated peak or a ridge
mounting,embellishment
mounting,"that by which anything is prepared for use , or set off to advantage"
mount,"the cardboard or cloth on which a drawing , photograph , or the like is mounted"
mourning,sorrow
mouse,a knob made on a rope with spun yarn or parceling to prevent a running eye from slipping
mouth,the aperture between the jaws or between the lips
mouth,"the opening of a vessel by which it is filled or emptied , charged or discharged"
move,a movement
movement,advancement
movement,the act of moving in space
movement,"transference , by any means , from one situation to another"
move,"the act of moving one of the pieces , from one position to another , in the progress of the game"
mule,a very stubborn person
multitude,a numerous collection of persons
muscle,"an organ which , by its contraction , produces motion"
musical,a social entertainment of which music is the leading feature
music,a rhythmical and otherwise agreeable succession of tones
music,harmony
music,the art of combining tones in a manner to please the ear
music,"the science and the art of tones , or musical sounds , i"
mustache,a west african monkey
muster,"an assembling or review of troops , as for parade , verification of numbers , inspection , exercise , or introduction into service"
muster,the sum total of an army when assembled for review and inspection
mute,a person whose part in a play does not require him to speak
mystery,"a dramatic representation of a scriptural subject , often some event in the life of christ"
mystery,something which has not been or can not be explained
mystery,the consecrated elements in the eucharist
mystic,in ecclesiastical history one who professed mysticism
myth,"a person or thing existing only in imagination , or whose actual existence is not verifiable"
myth,"a popular fable which is , or has been , received as historical"
mythology,a body of myths
mythology,a treatise on myths
mythology,the collective myths which describe the gods of a heathen people
name,distinction
name,fame
narrow,a strait connecting two bodies of water
nation,"one of the divisions of university students in a classification according to nativity , formerly common in europe"
nature,all of creation
nature,the agencies which carry on the processes of creation or of being
navigation,"the science or art of conducting ships or vessels from one place to another , including , more especially , the method of determining a ship ' s position , course , distance passed over , etc"
navy,the officers and men attached to the war vessels of a nation
nay,denial
necessary,something that one can not do without
necessity,a requisite
necessity,something indispensable
neck,"the long slender part of a vessel , as a retort , or of a fruit , as a gourd"
neck,"the part of an animal which connects the head and the trunk , and which , in man and many other animals , is more slender than the trunk"
need,poverty
negligence,lack of due diligence or care
neighborhood,adjoining district
neighborhood,proximity
neighborhood,the state of being or dwelling near
nerve,constitutional vigor
nest,"a retreat , or place of habitual resort"
net,"a fabric of twine , thread , or the like , wrought or woven into meshes , and used for catching fish , birds , butterflies , etc"
network,a system of computers linked together by communications channels allowing the exchange of data between the linked computers
neutrality,indifference
neutrality,state of taking no part on either side
nick,"a notch cut crosswise in the shank of a type , to assist a compositor in placing it properly in the stick , and in distribution"
night,concealment
night,ignorance
night,obscurity
nineteenth,an interval of two octaves and a fifth
nineteenth,the next in order after the eighteenth
nobility,eminence
nobility,the state of being of high rank or noble birth
noble,a european fish
noble,"an english money of account , and , formerly , a gold coin , of the value of 6 s"
nobleman,a peer
noise,din
nominal,an appellation
nonsense,"that which is not sense , or has no sense"
nonsense,"words , or language , which have no meaning , or which convey no intelligible ideas"
nook,a corner
noon,midday
normal,any perpendicular
normal,a straight line or plane drawn from any point of a curve or surface so as to be perpendicular to the curve or surface at that point
northwest,"the northwestern part of the contiguous forty - eight states of the united states , especially the states of washington and oregon"
nose,scent
nose,the power of smelling
note,a distinctive mark or feature
note,"a sign , or token , proving or giving evidence"
notice,knowledge given or received
notice,note
notice,observation by the senses or intellect
nous,intellect
nous,understanding
novel,a new or supplemental constitution
novel,"it is usually organized as a time sequence of events , and is commonly intended to exhibit the operation of the passions , and often of love"
nuisance,that which is offensive or noxious
number,a numeral
number,many
nurse,"a lieutenant or first officer , who is the real commander when the captain is unfit for his place"
nurse,"a person who supplies food , tends , or brings up"
nurse,one who nourishes
nursery,"a place where young of any species , plant or animal , are nourished preparatory to transfer elsewhere"
obedience,subjection to rightful restraint or control
obedience,words or actions denoting submission to authority
object,goal
objection,an adverse reason or argument
objection,obstacle
object,motive
object,"that which is put , or which may be regarded as put , in the way of some of the senses"
obligation,"external duties imposed by law , promise , or contract , by the relations of society , or by courtesy , kindness , etc"
observance,a customary act or service of attention
observance,the act or practice of observing or noticing with attention
observation,reflection
observer,one who conforms to anything in practice
observer,"one who observes , or pays attention to , anything"
occasion,incident
occasion,occurrence
occupation,actual possession and control
occupation,a holding or keeping
occupation,trade
occurrence,a coming or happening
ocean,any vast space or quantity without apparent limits
offensive,the act of the attacking party
offer,a first advance
offering,"a sum of money offered , as in church service"
officer,one who holds an office
office,"that which a person does , either voluntarily or by appointment , for , or with reference to , others"
official,a subordinate executive officer or attendant
oil,"any one of a great variety of unctuous combustible substances , more viscous than and not miscible with water"
olive,"a tree with small oblong or elliptical leaves , axillary clusters of flowers , and oval , one - seeded drupes"
omen,an augury
onion,its bulbous root much used as an article of food
open,"clear land , without trees or obstructions"
opening,a beginning
opening,a gap
operation,that which is operated or accomplished
opponent,a foe
opponent,an antagonist
opposition,"an attempt to check , restrain , or defeat"
oppression,a sense of heaviness or obstruction in the body or mind
orator,"a plaintiff , or complainant , in a bill in chancery"
orator,one distinguished for his skill and power as a public speaker
oratory,the exercise of rhetorical skill in oral discourse
orchard,an inclosure containing fruit trees
ordeal,a painful experience
ordinance,an edict or decree
ordinance,a rule established by authority
ordinary,a deputy of the bishop or a clergyman appointed to perform divine service for condemned criminals and assist in preparing them for death
ordinary,"an officer who has original jurisdiction in his own right , and not by deputation"
ordinary,one who has immediate jurisdiction in matters ecclesiastical
organ,"an instrument or medium by which some important action is performed , or an important end accomplished"
organism,"a living body , either vegetable or animal , composed of different organs or parts with functions which are separate , but mutually dependent , and essential to the life of the individual"
organism,an organized being
organization,an organized existence
organization,the act of arranging in a systematic way for use or action
organization,the act of organizing
organization,the state of being organized
originality,ability to express oneself in an original manner
ornament,that which adds grace or beauty
ounce,the twelfth part of a troy pound
outbreak,a sudden occurrence or manifestation
outer,the part of a target which is beyond the circles surrounding the bull ' s - eye
outline,contour
outline,the exterior line or edge
outrage,a gross violation of right or decency
outrage,gross injury
outrage,wanton mischief
oven,any structure whether fixed or portable which may be heated for baking drying etc
overcoat,a coat worn over the other clothing
overthrow,"a faulty return of the ball by a fielder , so that the striker makes an additional run"
owner,one who owns
pack,a bundle to be carried on the back
package,a charge made for packing goods
package,a packet
packing,"the substance in a stuffing box , through which a piston rod slides"
pack,the assortment used in a particular game
padre,"in india ( from the portuguese ), any christian minister"
page,a record
pain,"any uneasy sensation in animal bodies , from slight uneasiness to extreme distress or torture , proceeding from a derangement of functions , disease , or injury by violence"
pains,toilsome effort
paint,"the same prepared with a vehicle , as oil , water with gum , or the like , for application to a surface"
pair,a couple
pair,"a number of things resembling one another , or belonging together"
pair,a set
palace,"loosely , any unusually magnificent or stately house"
pale,a limit
pale,an inclosure
pallor,paleness
palm,a lineal measure equal either to the breadth of the hand or to its length from the wrist to the ends of the fingers
pamphlet,"a short essay or written discussion , usually on a subject of current interest"
pan,a leaf of gold or silver
pan,employed for various uses in manufacturing
panic,"a sudden , overpowering fright"
panic,by extension : a sudden widespread fright or apprehension concerning financial affairs
pan,the part of a flintlock which holds the priming
paragraph,"any section or subdivision of a writing or chapter which relates to a particular point , whether consisting of one or many sentences"
parallel,"direction conformable to that of another line ,"
parallel,resemblance
parcel,a collection
parcel,a package
parchment,"the envelope of the coffee grains , inside the pulp"
pardon,an official warrant of remission of penalty
pardon,release from penalty
parent,a father or a mother
parent,source
park,"a piece of ground inclosed , and stored with beasts of the chase , which a man may have by prescription , or the king ' s grant"
park,"a tract of ground kept in its natural state , about or adjacent to a residence , as for the preservation of game , for walking , riding , or the like"
parlor,"commonly , in the united states , a drawing - room , or the room where visitors are received and entertained"
particle,a minute part or portion of matter
particle,a morsel
partition,distribution
partner,"one who shares as a member of a partnership in the management , or in the gains and losses , of a business"
partnership,a division or sharing among partners
party,a detachment
passage,fare
passage,the act of passing
passage,transit from one place to another
pass,a movement of the hand over or along anything
pass,an attempt to stab or strike an adversary
passion,an extreme or inordinate desire
passport,"a document given by the competent officer of a state , permitting the person therein named to pass or travel from place to place , without molestation , by land or by water"
pastoral,a poem in which the speakers assume the character of shepherds
pastor,"a species of starling , native of the plains of western asia and eastern europe"
patch,a small piece of anything used to repair a breach
patent,a document making a grant and conveyance of public lands
patent,the right or privilege conferred by such a document
path,an established way
pathos,suffering
patronage,"guardianship , as of a saint"
patron,"a master who had freed his slave , but still retained some paternal rights over him"
pattern,a specimen
pause,suspension
pavement,a paved road or sidewalk
pavilion,"a flag , colors , ensign , or banner"
pavilion,a marquee
pay,payment
pay,recompense
peep,a sly look
peer,a comrade
peer,a fellow
peer,a match
peer,"a member of one of the five degrees of the british nobility , namely , duke , marquis , earl , viscount , baron"
peg,a pretext
peg,"a small , pointed piece of wood , used in fastening boards together , in attaching the soles of boots or shoes , etc"
pen,a small inclosure
pencil,"a slender cylinder or strip of black lead , graphite , colored chalk , slate etc"
pension,"payment made to one retired from service , on account of age , disability , or other cause"
people,a community
people,the common crowd
people,the vulgar
perception,"the faculty , or peculiar part , of man ' s constitution by which he has knowledge through the medium or instrumentality of the bodily organs"
perch,a long staff
perch,in land or square measure : a square rod
perfection,"the quality or state of being perfect or complete , so that nothing requisite is wanting"
performance,a deed
performance,a feat
perfume,a substance that emits an agreeable odor
period,a cycle
permission,formal consent
permission,leave
permission,the act of permitting or allowing
permit,"a large pompano of the west indies , florida , etc"
permit,license
perplexity,bewilderment
perplexity,the quality or state of being perplexed or puzzled
persecution,the infliction of loss pain or death for adherence to a particular creed or mode of worship
personage,"form , appearance , or belongings of a person"
personal,a chattel
personality,"something said or written which refers to the person , conduct , etc"
person,a man
person,"a man , woman , or child"
person,a moral agent
person,body
perspective,a vista
persuasion,"settled opinion or conviction , which has been induced"
persuasion,"the act of influencing the mind by arguments or reasons offered , or by anything that moves the mind or passions , or inclines the will to a determination"
pet,a lamb brought up by hand
phantom,an apparition
phantom,a phantasm
physician,a doctor of medicine
physician,"a person skilled in physic , or the art of healing"
pick,a pointed hammer used for dressing millstones
pick,a sharp - pointed tool for picking
picnic,"now , an excursion or pleasure party in which the members partake of a collation or repast ( usually in the open air , and from food carried by themselves )"
picture,"a representation , either to the eye or to the mind"
picture,"a representation of anything ( as a person , a landscape , a building ) upon canvas , paper , or other surface , produced by means of painting , drawing , engraving , photography , etc"
pie,a magpie
pie,"any other species of the genus pica , and of several allied genera"
piety,"veneration or reverence of the supreme being , and love of his character"
pile,a mass formed in layers
pilgrim,a traveler
pillar,"a pier , column , or post"
pillar,a supporter or mainstay
pilot,figuratively : a guide
pin,a thing of small value
pinch,any very small quantity
pink,a color resulting from the combination of a pure vivid red with more or less white
pink,the embodiment or perfection of something
pint,"a measure of capacity , equal to half a quart , or four gills , -- used in liquid and dry measures"
pipe,"any long tube or hollow body of wood , metal , earthenware , or the like : especially , one used as a conductor of water , steam , gas , etc"
pit,a vat sunk in the ground
pitch,"a thick , black , lustrous , and sticky substance obtained by boiling down tar"
pitch,a toss
pitch,the extreme point or degree of elevation or depression
pit,the shaft of a coal mine
place,a court or short part of a street open only at one end
place,a dwelling
place,an area
place,position
plain,level land
plan,a draught or form
plan,a scheme devised
plane,a surface plate
plane,a surface without curvature
plank,"that which supports or upholds , as a board does a swimmer"
plantation,in the united states and west indies a large estate appropriated to the production of the more important crops and cultivated by laborers who live on the estate
plantation,land brought under cultivation
planting,"the act or operation of setting in the ground for propagation , as seeds , trees , shrubs , etc"
plaster,"a composition of lime , water , and sand , with or without hair as a bond , for coating walls , ceilings , and partitions of houses"
plate,a thick sheet of metal
platform,a landing
platform,"a stage , for speakers , performers , or workmen"
player,a dramatic actor
player,a trifler
player,"one who plays , or amuses himself"
play,frolic
plea,a cause in court
pleasure,purpose
pleasure,"the excitement , relish , or happiness produced by the expectation or the enjoyment of something good , delightful , or satisfying"
pledge,a surety
plenty,abundance
plenty,full or adequate supply
plight,security
plot,an intrigue
pluck,a twitch
plunder,that which is taken by theft or fraud
plunge,the act of thrusting into or submerging
poem,"a composition , not in verse , of which the language is highly imaginative or impassioned"
poem,a metrical composition
poetry,"imaginative language or composition , whether expressed rhythmically or in prose"
poetry,poems collectively
point,"the sharp end of anything , especially the sharp end of a piercing instrument , as a needle or a pin"
pole,a measuring stick
pole,"a point of maximum intensity of a force which has two such points , or which has polarity"
pole,one of the extremities of the earth ' s axis
police,"the administration of the laws and regulations of a city , incorporated town , or borough"
policy,a method of gambling by betting as to what numbers will be drawn in a lottery
policy,stratagem
policy,the method by which any institution is administered
policy,"the settled method by which the government and affairs of a nation are , or may be , administered"
policy,worldly wisdom
polish,a gloss or luster
politics,the management of a political party
pomp,a pageant
pomp,display
pony,a small glass of beer
pool,a reservoir for water
pool,in public billiard rooms a game in which the loser pays the entrance fee for all who engage in the game
poor,a small european codfish
pope,a fish
populace,the vulgar
popularity,cheapness
porch,"a covered and inclosed entrance to a building , whether taken from the interior , and forming a sort of vestibule within the main wall , or projecting without and with a separate roof"
port,a dark red or purple astringent wine made in portugal
port,an opening in the side of a vessel
port,a place where ships may ride secure from storms
port,carriage
porter,a bar of iron or steel at the end of which a forging is made
porter,for hire
portion,allotment
portion,fate
portrait,"the likeness of a person , painted , drawn , or engraved"
pose,an artificial position
position,a thesis
positive,reality
possession,actual seizin or occupancy
possessor,a proprietor
possessor,one who possesses
post,a military station
posterity,descendants
posterity,succeeding generations
posterity,the aggregate number of persons who are descended from an ancestor of a generation
posture,the position of the body
pot,"a metallic or earthen vessel , appropriated to any of a great variety of uses , as for boiling meat or vegetables , for holding liquids , for plants , etc"
potent,"they are always alternately argent and azure , unless otherwise specially mentioned"
pound,"a kind of net , having a large inclosure with a narrow entrance into which fish are directed by wings spreading outward"
poverty,"any deficiency of elements or resources that are needed or desired , or that constitute richness"
powder,"an explosive mixture used in gunnery , blasting , etc"
powder,dust
power,"ability to act , regarded as latent or inherent"
power,capacity for action or performance
power,susceptibility
practice,a succession of acts of a similar kind
practice,frequently repeated or customary action
practice,habit
practice,habitual performance
practice,state of being used
praise,honor rendered because of excellence or worth
praise,the joyful tribute of gratitude or homage rendered to the divine being
prayer,"the offering of adoration , confession , supplication , and thanksgiving to the supreme being"
preaching,a public religious discourse
precaution,previous caution or care
precedent,an authoritative example
precedent,forms of proceeding to be followed in similar cases
precipice,a headlong steep
precision,exactness
precision,strict conformity to a rule or a standard
precision,the quality or state of being precise
predecessor,"one whom another follows or comes after , in any office or position"
predecessor,one who precedes
preference,choice
preference,higher estimation
preference,the power or opportunity of choosing
prejudice,"an unreasonable predilection for , or objection against , anything"
prejudice,detriment
preliminary,"that which precedes the main discourse , work , design , or business"
preparation,fitness
preparation,previous arrangement or adaptation
presence,"specifically , neighborhood to the person of one of superior of exalted rank"
present,anything presented or given
presentation,appearance
present,the time being
present,"time in progress now , or at the moment contemplated"
preservation,security
preservation,"the act or process of preserving , or keeping safe"
press,printed publications taken collectively more especially newspapers or the persons employed in writing for them
pretext,disguise
pretext,ostensible reason or motive assigned or assumed as a color or cover for the real reason or motive
price,estimation
price,excellence
price,"the sum or amount of money at which a thing is valued , or the value which a seller sets on his goods in market"
pride,haughty bearing and conduct
pride,insolent exultation
pride,lofty self - respect
pride,proud delight
priesthood,"priests , taken collectively"
priesthood,the order of priests
priest,one who is authorized to consecrate the host and to say mass
prime,the earliest stage
primitive,a word not derived from another
prince,a monarch
princess,the consort of a prince
principal,"a leader , chief , or head"
principle,a general truth
principle,that from which anything proceeds
printing,the act of producing photographic prints
printing,typography
prisoner,a captive
privacy,concealment of what is said or done
privacy,solitude
privilege,advantage
privilege,"a peculiar benefit , advantage , or favor"
privilege,"special enjoyment of a good , or exemption from an evil or burden"
prize,"a thing seized by force , stratagem , or superior power"
probability,appearance of reality or truth
probability,that which is or appears probable
probability,the quality or state of being probable
procedure,conduct
procedure,operation
proceeding,a measure or step taken in a course of business
proceeding,the course of procedure in the prosecution of an action at law
procession,a ceremonious train
procession,"an orderly and ceremonial progress of persons , either from the sacristy to the choir , or from the choir around the church , within or without"
process,normal or actual course or procedure
process,procedure
process,the act of proceeding
produce,agricultural products
profession,a declaration
profession,"the business which one professes to understand , and to follow for subsistence"
profit,avail
profit,emolument
profit,"excess of value received for producing , keeping , or selling , over cost"
profit,pecuniary gain in any transaction or occupation
profit,valuable results
profound,the deep
profusion,the act of one who is profuse
progress,increase
prohibition,interdict
project,an impracticable design
project,that which is projected or designed
promotion,preferment
promotion,"the act of promoting , advancing , or encouraging"
prompt,"a limit of time given for payment of an account for produce purchased , this limit varying with different goods"
proof,a test
proof,a trial
proof,"firmness or hardness that resists impression , or does not yield to force"
property,an attribute
property,"that which is given by art , or bestowed by man"
property,"that which is inherent in a subject , or naturally essential to it"
property,title
prophecy,a declaration of something to come
prophecy,an inspired foretelling
prophet,"one inspired or instructed by god to speak in his name , or announce future events ,"
proposal,"the offer by a party of what he has in view as to an intended business transaction , which , with acceptance , constitutes a contract"
proposition,a proposal
proposition,creed
prose,"a hymn with no regular meter , sometimes introduced into the mass"
prosecution,"the institution and carrying on of a suit in a court of law or equity , to obtain some right , or to redress and punish some wrong"
prose,the ordinary language of men in speaking or writing
prospect,a sketch of a landscape
prospect,outlook
prosperity,success
protection,a passport
protection,"preservation from loss , injury , or annoyance"
protector,a regent
proverb,an enigma
providence,care
providence,god himself regarded as exercising a constant wise prescience
providence,preparation
province,a country or region dependent on a distant authority
province,a district
province,a tract
provision,that which is provided or prepared
proximity,"immediate nearness , either in place , blood , or alliance"
prudence,frugality
prudence,wisdom in the way of caution and provision
psychology,the science of the human soul
publication,"notification to the people at large , either by words , writing , or printing"
pudding,a sausage
puff,a whiff
pull,a contest
pulpit,"an elevated place , or inclosed stage , in a church , in which the clergyman stands while preaching"
pulpit,preaching
pulpit,the whole body of the clergy
pulse,pulsation
pulse,vibration
pump,a low shoe with a thin sole
punch,the buffoon or harlequin of a puppet show
punishment,"any pain , suffering , or loss inflicted on a person because of a crime or offense"
pupil,"a boy or a girl under the age of puberty , that is , under fourteen if a male , and under twelve if a female"
pupil,a youth or scholar of either sex under the care of an instructor or tutor
purchase,"the acquisition of title to , or properly in , anything for a price"
puritan,one who is scrupulous and strict in his religious life
purple,great wealth
purple,"royal rank , dignity , or favor"
purpose,design
purse,"a sum of money offered as a prize , or collected as a present"
pursuit,the act of following or going after
push,an effort
put,the act of putting
puzzle,perplexity
quality,"assumed or asserted rank , part , or position"
quality,character
quality,"peculiar power , capacity , or virtue"
quality,the condition of being of such and such a sort as distinguished from others
quantity,"the extent or extension of a general conception , that is , the number of species or individuals to which it may be applied"
quarry,the game hunted with hawks
quarter,"the fourth of a ton in weight , or eight bushels of grain"
quarter,"the fourth part of the moon ' s period , or monthly revolution"
quart,the fourth part of a gallon
quay,"a mole , bank , or wharf , formed toward the sea , or at the side of a harbor , river , or other navigable water , for convenience in loading and unloading vessels"
queer,counterfeit money
question,discussion
question,dispute
question,doubt
quest,search
quest,"those who make search or inquiry , taken collectively"
quick,a part susceptible of serious injury or keen feeling
quickness,keen sensibility
quick,the sensitive living flesh
quiet,stillness
quiver,the act or state of quivering
rabble,a chatter
rabble,"a confused , disorderly throng"
race,a variety of such fixed character that it may be propagated by seed
race,company
race,the act or process of running in competition
rack,same as arrack
radiance,brilliancy
radiant,a body radiating light brightly
radiant,"a straight line proceeding from a given point , or fixed pole , about which it is conceived to revolve"
raft,"a collection of logs , fallen trees , etc"
rag,a tattered piece of cloth
rage,overmastering wrath
railing,material for making rails
raiment,vesture
random,reach
random,the direction of a rake - vein
range,an order
rank,a line of soldiers ranged side by side
ransom,a sum paid for the pardon of some great offense and the discharge of the offender
rapidity,celerity
rapture,"the state or condition of being rapt , or carried away from one ' s self by agreeable excitement"
rate,price fixed with relation to a standard
rate,rank
rate,ratio
ratio,proportion
ratio,the relation which one quantity or magnitude has to another of the same kind
ravine,"a deep and narrow hollow , usually worn by a stream or torrent of water"
ray,"one of the radiating spines , or cartilages , supporting the fins of fishes"
reach,expanse
reach,extent of force or capacity
reach,"the power of stretching out or extending action , influence , or the like"
reaction,an action induced by vital resistance to some other action
reading,the act of one who reads
real,a denomination of money of account formerly the unit of the spanish monetary system
realm,department
realm,domain
reasoning,manner of presenting one ' s reasons
reason,"proof , more or less decisive , for an opinion or a conclusion"
reason,that which is offered or accepted as an explanation
rebellion,an organized uprising of subjects for the purpose of coercing or overthrowing their lawful ruler or government by force
rebellion,insurrection
rebuke,a reprimand
rebuke,punishment
recall,"a call on the trumpet , bugle , or drum , by which soldiers are recalled from duty , labor , etc"
recall,a revocation
receipt,an acknowledgment of money paid
receipt,a recipe
receipt,reception
reception,an occasion or ceremony of receiving guests
recess,"intermission , as of a legislative body , court , or school"
recess,remission or suspension of business or procedure
recess,the state of being withdrawn
recital,a narration
reckoning,adjustment of claims and accounts
recollection,remembrance
recommendation,"anything procuring , or tending to procure , a favorable reception , or to secure acceptance and adoption"
recompense,requital
reconciliation,reduction to congruence or consistency
record,"an authentic official copy of a document which has been entered in a book , or deposited in the keeping of some officer designated by law"
record,"an official contemporaneous writing by which the acts of some public body , or public officer , are recorded"
record,"a writing by which some act or event , or a number of acts or events , is recorded"
recover,recovery
recovery,the obtaining in a suit at law of a right to something by a verdict and judgment of court
